Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","524","Népal","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","4461.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","524","Népal","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","4632.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","6807.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","6519.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","6317.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","6874.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","558","Nicaragua","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","7032","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","1547.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","1578.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","1574.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","1538.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","562","Niger","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","1652.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","5814.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","5799.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","5557.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","5623.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","566","Nigéria","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","5670","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","85285","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","85663.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","84071.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","86892","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","578","Norvège","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","88712","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","47315.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","47707.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","46361.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","48555.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","554","Nouvelle-Zélande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","49816.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","512","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","38837.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","512","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","38385.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","512","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","37572.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","512","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","38931","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","512","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","40114","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","800","Ouganda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","2617.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","800","Ouganda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","2692.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","800","Ouganda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","2681.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","800","Ouganda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","2688.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","800","Ouganda","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","2728.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","7448.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","7747","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","7751.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","8162.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","860","Ouzbékistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","8447.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","5427.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","5474","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","5311.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","5554.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","586","Pakistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","5706.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","585","Palaos","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","19659.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","585","Palaos","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","19641.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","585","Palaos","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","18101.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","585","Palaos","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","15572.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","6342.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","6269.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","5423.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","5663.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","275","Palestine","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","5744.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","591","Panama","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","32767.3","X","Ciffre de sources internationales",""
