Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FBS","Bilans Alimentaires (2010-)","756","Suisse","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","18.01","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","68.06","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","217140.19","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","8.18","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","26100.22","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","3.9","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","756","Suisse","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","12451.92","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","13","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","18","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","3","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","28","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","28","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","45.41","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","173.37","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","39109.33","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","20.49","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","4621.33","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","10.12","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","740","Suriname","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","2284.02","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","23","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","4","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","28","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5123","Pertes","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","27","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","2.75","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","10.55","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","38337.23","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","1.25","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","4548.11","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","0.61","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","762","Tadjikistan","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","2201.42","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","7","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","3","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","9","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5123","Pertes","S2734","Viande de Volailles","2022","2022","1000 t","1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","8","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","0.48","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","1.8","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","11613.34","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","0.21","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","1387.44","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","0.1","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","148","Tchad","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","672.45","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","172","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","134","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","6","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","34","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","266","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5131","Traitement","S2734","Viande de Volailles","2022","2022","1000 t","15","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","251","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","23.87","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","91.77","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","351520.02","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","10.85","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","41570.78","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","5.35","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","203","Tchéquie","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","20479.84","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","1913","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","2","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5911","Exportations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","1037","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5301","Disponibilité intérieure","S2734","Viande de Volailles","2022","2022","1000 t","877","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5123","Pertes","S2734","Viande de Volailles","2022","2022","1000 t","69","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5131","Traitement","S2734","Viande de Volailles","2022","2022","1000 t","12","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5170","Résidus","S2734","Viande de Volailles","2022","2022","1000 t","-5","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","5142","Nourriture","S2734","Viande de Volailles","2022","2022","1000 t","800","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2022","2022","kcal/personne","11.16","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2022","2022","kcal/personne/jour","43.44","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","661","Disponibilité alimentaire (Kcal)","S2734","Viande de Volailles","2022","2022","millions de kcal","1136712.58","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","5","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","671","Disponibilité de protéines en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","130807.47","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","684","Disponibilité de matière grasse en quantité (g/personne/jour)","S2734","Viande de Volailles","2022","2022","g/personne/jour","2.6","E","Valeur estimée",""
"FBS","Bilans Alimentaires (2010-)","764","Thaïlande","681","Disponibilité de matière grasse en quantité (t)","S2734","Viande de Volailles","2022","2022","tonnes","68052.66","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5511","Production","S2734","Viande de Volailles","2022","2022","1000 t","1","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5611","Importations - quantité","S2734","Viande de Volailles","2022","2022","1000 t","6","I","Valeur imputée",""
"FBS","Bilans Alimentaires (2010-)","626","Timor-Leste","5072","Variation de stock","S2734","Viande de Volailles","2022","2022","1000 t","0","I","Valeur imputée",""
